,cell_names,drug_names,area_under_dose_curve
19850,KE97,PAC-1,2.982
19851,SHP77,PAC-1,2.989
19852,NCIH2141,PAC-1,3.042
19853,CORL88,PAC-1,3.074
19854,VMRCLCD,PAC-1,3.22
19855,BL70,PAC-1,3.355
19856,LS180,PAC-1,3.402
19857,SNU81,PAC-1,3.435
19858,OVCAR8,PAC-1,3.439
19859,KYSE140,PAC-1,3.509
19860,NCIH1666,PAC-1,3.565
19861,THP1,PAC-1,3.604
19862,LP1,PAC-1,3.611
19863,PL21,PAC-1,3.658
19864,COLO320,PAC-1,3.692
19865,COLO205,PAC-1,3.76
19866,CAPAN2,PAC-1,3.765
19867,SNU175,PAC-1,3.769
19868,HT1376,PAC-1,3.774
19869,RT4,PAC-1,3.778
19870,SNU61,PAC-1,3.783
19871,SUDHL5,PAC-1,3.791
19872,COLO668,PAC-1,3.81
19873,NCIH1876,PAC-1,3.818
19874,CALU3,PAC-1,3.818
19875,SUIT2,PAC-1,3.822
19876,NCIH1568,PAC-1,3.829
19877,NCIH23,PAC-1,3.834
19878,SCLC21H,PAC-1,3.837
19879,OVCAR4,PAC-1,3.844
19880,SW48,PAC-1,3.858
19881,NCIH661,PAC-1,3.866
19882,G401,PAC-1,3.884
19883,CW2,PAC-1,3.916
19884,C2BBE1,PAC-1,3.918
19885,OVK18,PAC-1,3.919
19886,HEC151,PAC-1,3.963
19887,NUGC4,PAC-1,3.997
19888,HCC78,PAC-1,4.009
19889,SKCO1,PAC-1,4.021
19890,DLD1,PAC-1,4.046
19891,P3HR1,PAC-1,4.046
19892,JHOC5,PAC-1,4.071
19893,KU812,PAC-1,4.088
19894,NCIH1930,PAC-1,4.128
19895,OVKATE,PAC-1,4.13
19896,HT55,PAC-1,4.147
19897,KNS62,PAC-1,4.172
19898,HT,PAC-1,4.176
19899,NCIH1944,PAC-1,4.19
19900,NCIH1048,PAC-1,4.193
19901,PANC0327,PAC-1,4.197
19902,MC116,PAC-1,4.238
19903,NCIH2029,PAC-1,4.238
19904,G361,PAC-1,4.269
19905,NCIH1373,PAC-1,4.28
19906,HCC33,PAC-1,4.29
19907,U2OS,PAC-1,4.298
19908,OV90,PAC-1,4.301
19909,HEYA8,PAC-1,4.316
19910,HSC2,PAC-1,4.338
19911,GDM1,PAC-1,4.338
19912,NCIH1299,PAC-1,4.343
19913,DMS273,PAC-1,4.356
19914,NCIH2081,PAC-1,4.358
19915,RCM1,PAC-1,4.385
19916,LCLC103H,PAC-1,4.387
19917,SKM1,PAC-1,4.388
19918,SW948,PAC-1,4.391
19919,NCIH2122,PAC-1,4.408
19920,NCIH810,PAC-1,4.422
19921,LS123,PAC-1,4.424
19922,QGP1,PAC-1,4.427
19923,KYSE450,PAC-1,4.452
19924,SW620,PAC-1,4.466
19925,GP2D,PAC-1,4.48
19926,CORL279,PAC-1,4.492
19927,OCIAML3,PAC-1,4.501
19928,NCIH358,PAC-1,4.511
19929,ISHIKAWAHERAKLIO02ER,PAC-1,4.515
19930,NCIH2405,PAC-1,4.522
19931,MCF7,PAC-1,4.524
19932,5637,PAC-1,4.526
19933,CORL51,PAC-1,4.539
19934,U937,PAC-1,4.548
19935,COLO741,PAC-1,4.558
19936,MFE319,PAC-1,4.572
19937,KP3,PAC-1,4.614
19938,SW403,PAC-1,4.614
19939,NCIH1435,PAC-1,4.617
19940,NCIH2126,PAC-1,4.627
19941,NCIH1792,PAC-1,4.632
19942,HCC1195,PAC-1,4.633
19943,SNUC4,PAC-1,4.668
19944,KMS11,PAC-1,4.672
19945,NCIH2009,PAC-1,4.679
19946,SNUC5,PAC-1,4.681
19947,LCLC97TM1,PAC-1,4.687
19948,HS852T,PAC-1,4.691
19949,SW480,PAC-1,4.702
19950,HEC265,PAC-1,4.709
19951,NCIH28,PAC-1,4.721
19952,SNU398,PAC-1,4.73
19953,HARA,PAC-1,4.746
19954,HCC1833,PAC-1,4.746
19955,PATU8902,PAC-1,4.747
19956,LS411N,PAC-1,4.757
19957,NCIH2286,PAC-1,4.768
19958,NCIH1355,PAC-1,4.773
19959,HEPG2,PAC-1,4.777
19960,NCIH2342,PAC-1,4.781
19961,HCC4006,PAC-1,4.782
19962,NCIH3255,PAC-1,4.802
19963,JHUEM2,PAC-1,4.819
19964,SNU449,PAC-1,4.833
19965,NCIH727,PAC-1,4.833
19966,HCT116,PAC-1,4.845
19967,SH10TC,PAC-1,4.851
19968,PC3,PAC-1,4.852
19969,MKN74,PAC-1,4.859
19970,HEC251,PAC-1,4.875
19971,CHAGOK1,PAC-1,4.898
19972,A375,PAC-1,4.925
19973,CALU6,PAC-1,4.931
19974,NCIH1437,PAC-1,4.931
19975,COV318,PAC-1,4.944
19976,KYSE410,PAC-1,4.951
19977,CL40,PAC-1,4.958
19978,NCIH82,PAC-1,4.967
19979,EJM,PAC-1,4.99
19980,BEN,PAC-1,4.997
19981,NCIH1573,PAC-1,4.997
19982,HS936T,PAC-1,5.023
19983,KMBC2,PAC-1,5.041
19984,NCIH1694,PAC-1,5.043
19985,NCIH596,PAC-1,5.048
19986,NCIH2052,PAC-1,5.063
19987,WSUDLCL2,PAC-1,5.08
19988,FU97,PAC-1,5.083
19989,RMUGS,PAC-1,5.09
19990,SKOV3,PAC-1,5.094
19991,RPMI8226,PAC-1,5.105
19992,OCILY10,PAC-1,5.116
19993,SKLU1,PAC-1,5.155
19994,HEC6,PAC-1,5.165
19995,IGROV1,PAC-1,5.171
19996,KM12,PAC-1,5.177
19997,HUPT4,PAC-1,5.183
19998,HCC44,PAC-1,5.191
19999,SF295,PAC-1,5.196
20000,NCIH522,PAC-1,5.212
20001,TYKNU,PAC-1,5.221
20002,SCC9,PAC-1,5.241
20003,PANC1005,PAC-1,5.25
20004,NCIH1975,PAC-1,5.25
20005,NOMO1,PAC-1,5.263
20006,EBC1,PAC-1,5.268
20007,HT29,PAC-1,5.28
20008,SNU840,PAC-1,5.295
20009,KLE,PAC-1,5.303
20010,NCIH508,PAC-1,5.307
20011,LC1SQSF,PAC-1,5.31
20012,SKMEL5,PAC-1,5.317
20013,LU65,PAC-1,5.347
20014,SNUC2A,PAC-1,5.377
20015,HT1080,PAC-1,5.421
20016,GAMG,PAC-1,5.435
20017,A2780,PAC-1,5.465
20018,HEC108,PAC-1,5.467
20019,VMRCRCW,PAC-1,5.474
20020,EFO21,PAC-1,5.476
20021,HCT8,PAC-1,5.481
20022,CFPAC1,PAC-1,5.495
20023,HS944T,PAC-1,5.503
20024,JHOM1,PAC-1,5.51
20025,MKN7,PAC-1,5.516
20026,A549,PAC-1,5.544
20027,HCC15,PAC-1,5.558
20028,HPAC,PAC-1,5.58
20029,EPLC272H,PAC-1,5.586
20030,NCIH1836,PAC-1,5.621
20031,NCIH2172,PAC-1,5.625
20032,COV644,PAC-1,5.627
20033,EFO27,PAC-1,5.628
20034,AMO1,PAC-1,5.632
20035,LN229,PAC-1,5.637
20036,NUDUL1,PAC-1,5.639
20037,NCIH1793,PAC-1,5.654
20038,LXF289,PAC-1,5.659
20039,OVMANA,PAC-1,5.709
20040,SKMEL28,PAC-1,5.726
20041,JHH6,PAC-1,5.73
20042,UMUC3,PAC-1,5.738
20043,NCIH841,PAC-1,5.769
20044,LOVO,PAC-1,5.794
20045,HEC59,PAC-1,5.794
20046,RERFLCKJ,PAC-1,5.794
20047,COV362,PAC-1,5.817
20048,NCIH650,PAC-1,5.827
20049,COLO678,PAC-1,5.913
20050,CAL12T,PAC-1,5.915
20051,SNGM,PAC-1,5.924
20052,RMGI,PAC-1,5.965
20053,HT115,PAC-1,5.969
20054,RCC10RGB,PAC-1,6.04
20055,RKO,PAC-1,6.05
20056,NCIH1915,PAC-1,6.057
20057,NCIH2110,PAC-1,6.06
20058,HCC2108,PAC-1,6.103
20059,HCC2935,PAC-1,6.118
20060,HCC827,PAC-1,6.137
20061,OV7,PAC-1,6.222
20062,OAW42,PAC-1,6.229
20063,RKN,PAC-1,6.259
20064,AGS,PAC-1,6.3
20065,MDST8,PAC-1,6.301
20066,NCIH2023,PAC-1,6.309
20067,NCIH460,PAC-1,6.317
20068,NCIH441,PAC-1,6.334
20069,CL34,PAC-1,6.362
20070,SNU1040,PAC-1,6.371
20071,CAOV3,PAC-1,6.381
20072,NCIH2030,PAC-1,6.444
20073,SKMEL1,PAC-1,6.461
20074,T3M10,PAC-1,6.639
20075,NCIH1105,PAC-1,6.669
20076,NCIH1781,PAC-1,6.684
20077,NCIH1755,PAC-1,6.708
20078,SUDHL4,PAC-1,6.724
20079,CORL23,PAC-1,6.794
20080,SQ1,PAC-1,6.803
20081,MOLM16,PAC-1,7.123
20082,DV90,PAC-1,7.201
20083,HCC1359,PAC-1,7.473
20084,NUDUL1,parbendazole,0.731
20085,KMS11,parbendazole,0.986
20086,WSUDLCL2,parbendazole,1.161
20087,SKM1,parbendazole,1.171
20088,PL21,parbendazole,1.26
20089,SUDHL5,parbendazole,1.362
20090,MOLM16,parbendazole,1.508
20091,OCIAML3,parbendazole,1.553
20092,U937,parbendazole,1.609
20093,GDM1,parbendazole,1.69
20094,HEC151,parbendazole,1.94
20095,JHUEM2,parbendazole,1.95
20096,NOMO1,parbendazole,2.009
20097,SNU175,parbendazole,2.18
20098,AMO1,parbendazole,2.336
20099,SNUC4,parbendazole,2.338
20100,RKO,parbendazole,2.432
20101,LS180,parbendazole,2.434
20102,EJM,parbendazole,2.473
20103,RPMI8226,parbendazole,2.484
20104,NCIH841,parbendazole,2.496
20105,NCIH1876,parbendazole,2.528
20106,NCIH1963,parbendazole,2.655
20107,KM12,parbendazole,2.67
20108,CORL51,parbendazole,2.68
20109,AGS,parbendazole,2.684
20110,OVCAR8,parbendazole,2.685
20111,A375,parbendazole,2.856
20112,SNUC5,parbendazole,2.857
20113,NCIH1836,parbendazole,2.87
20114,OVK18,parbendazole,2.883
20115,THP1,parbendazole,2.927
20116,NCIH596,parbendazole,2.938
20117,LOVO,parbendazole,2.946
20118,OVCAR4,parbendazole,2.949
20119,HCT116,parbendazole,3.024
20120,A2780,parbendazole,3.113
20121,HT115,parbendazole,3.223
20122,SNU81,parbendazole,3.232
20123,SW948,parbendazole,3.261
20124,SUDHL4,parbendazole,3.265
20125,SCLC21H,parbendazole,3.287
20126,NCIH508,parbendazole,3.417
20127,HT1080,parbendazole,3.465
20128,CW2,parbendazole,3.526
20129,OVKATE,parbendazole,3.534
20130,RKN,parbendazole,3.551
20131,COLO320,parbendazole,3.68
20132,SNU398,parbendazole,3.701
20133,NCIH2081,parbendazole,3.711
20134,SNU61,parbendazole,3.738
20135,NCIH1781,parbendazole,3.748
20136,LP1,parbendazole,3.771
20137,RMUGS,parbendazole,3.776
20138,MDST8,parbendazole,3.788
20139,CL34,parbendazole,3.803
20140,NCIH1694,parbendazole,3.822
20141,JHOM1,parbendazole,3.839
20142,RMGI,parbendazole,3.956
20143,SNU1040,parbendazole,3.974
20144,CORL23,parbendazole,4.008
20145,SKMEL5,parbendazole,4.015
20146,HCC2108,parbendazole,4.025
20147,HCC15,parbendazole,4.085
20148,NCIH2122,parbendazole,4.106
20149,TYKNU,parbendazole,4.187
20150,SKMEL1,parbendazole,4.239
20151,SCC9,parbendazole,4.243
20152,HCC1359,parbendazole,4.245
20153,LN229,parbendazole,4.299
20154,OCILY10,parbendazole,4.332
20155,COV644,parbendazole,4.345
20156,HCC4006,parbendazole,4.345
20157,JHOC5,parbendazole,4.503
20158,CAOV3,parbendazole,4.543
20159,OV90,parbendazole,4.544
20160,CAL12T,parbendazole,4.584
20161,HCT8,parbendazole,4.666
20162,NCIH2141,parbendazole,4.687
20163,MCF7,parbendazole,4.698
20164,COV434,parbendazole,4.7
20165,CL40,parbendazole,4.777
20166,T3M10,parbendazole,4.811
20167,HCC1833,parbendazole,4.878
20168,SW620,parbendazole,4.997
20169,OAW42,parbendazole,5.014
20170,NCIH1755,parbendazole,5.022
20171,COV362,parbendazole,5.028
20172,HT55,parbendazole,5.078
20173,SKLU1,parbendazole,5.106
20174,NCIH1105,parbendazole,5.151
20175,SNU840,parbendazole,5.252
20176,SQ1,parbendazole,5.294
20177,NCIH460,parbendazole,5.299
20178,NCIH2030,parbendazole,5.341
20179,HCC827,parbendazole,5.349
20180,IGROV1,parbendazole,5.521
20181,LS123,parbendazole,5.537
20182,EFO27,parbendazole,5.542
20183,NCIH2172,parbendazole,5.555
20184,NCIH441,parbendazole,5.623
20185,SW480,parbendazole,5.668
20186,NCIH2342,parbendazole,5.842
20187,NCIH2110,parbendazole,5.893
20188,OV7,parbendazole,5.93
20189,HCC2935,parbendazole,5.961
20190,RCM1,parbendazole,6.012
20191,COLO678,parbendazole,6.039
20192,HT29,parbendazole,6.101
20193,HCC1195,parbendazole,6.2
20194,NCIH3255,parbendazole,6.287
20195,NCIH2023,parbendazole,6.499
20196,HEPG2,parbendazole,6.782
20197,SKMEL28,parbendazole,8.234
20198,NUDUL1,parthenolide,0.679
20199,PL21,parthenolide,1.331
20200,NCIH1694,parthenolide,1.451
20201,GDM1,parthenolide,1.472
20202,SKM1,parthenolide,1.597
20203,NCIH1105,parthenolide,1.759
20204,SNUC5,parthenolide,1.782
20205,CW2,parthenolide,1.852
20206,OCIAML3,parthenolide,1.976
20207,RPMI8226,parthenolide,2.0
20208,OVK18,parthenolide,2.101
20209,U937,parthenolide,2.118
20210,WSUDLCL2,parthenolide,2.119
20211,HCT116,parthenolide,2.147
20212,NCIH1876,parthenolide,2.154
20213,SUDHL5,parthenolide,2.184
20214,NCIH2081,parthenolide,2.382
20215,SNU81,parthenolide,2.394
20216,CORL23,parthenolide,2.533
20217,KM12,parthenolide,2.676
20218,NCIH1836,parthenolide,2.708
20219,THP1,parthenolide,2.811
20220,EJM,parthenolide,2.815
20221,RMGI,parthenolide,2.829
20222,NCIH3255,parthenolide,2.853
20223,COLO320,parthenolide,2.864
20224,SUDHL4,parthenolide,2.867
20225,EFO27,parthenolide,3.014
20226,NOMO1,parthenolide,3.095
20227,SNUC4,parthenolide,3.297
20228,NCIH1781,parthenolide,3.298
20229,SW948,parthenolide,3.329
20230,COV434,parthenolide,3.333
20231,RMUGS,parthenolide,3.337
20232,HCC4006,parthenolide,3.394
20233,HT55,parthenolide,3.406
20234,SNU175,parthenolide,3.414
20235,NCIH2342,parthenolide,3.464
20236,NCIH508,parthenolide,3.483
20237,A375,parthenolide,3.503
20238,SKMEL1,parthenolide,3.566
20239,HCC1359,parthenolide,3.576
20240,JHOC5,parthenolide,3.6
20241,CL34,parthenolide,3.608
20242,TYKNU,parthenolide,3.625
20243,JHOM1,parthenolide,3.631
20244,RKO,parthenolide,3.642
20245,LS123,parthenolide,3.699
20246,NCIH596,parthenolide,3.739
20247,OV90,parthenolide,3.757
20248,SNU61,parthenolide,3.782
20249,SNU840,parthenolide,3.797
20250,RCC10RGB,parthenolide,3.85
20251,COLO678,parthenolide,3.894
20252,NCIH841,parthenolide,3.903
20253,HCT8,parthenolide,3.931
20254,SKMEL5,parthenolide,3.997
20255,HCC2935,parthenolide,4.118
20256,MOLM16,parthenolide,4.182
20257,JHUEM2,parthenolide,4.183
20258,MCF7,parthenolide,4.192
20259,SQ1,parthenolide,4.252
20260,HEPG2,parthenolide,4.353
20261,HT115,parthenolide,4.407
20262,HCC15,parthenolide,4.428
20263,LOVO,parthenolide,4.449
20264,RCM1,parthenolide,4.457
20265,CL40,parthenolide,4.493
20266,HCC2108,parthenolide,4.53
20267,COV644,parthenolide,4.539
20268,HCC827,parthenolide,4.553
20269,HCC1195,parthenolide,4.574
20270,NCIH441,parthenolide,4.629
20271,NCIH2110,parthenolide,4.774
20272,CAL12T,parthenolide,4.962
20273,HCC1833,parthenolide,5.138
20274,LN229,parthenolide,5.181
20275,T3M10,parthenolide,5.183
20276,NCIH2122,parthenolide,5.313
20277,HT29,parthenolide,5.323
20278,SW620,parthenolide,5.364
20279,COV362,parthenolide,5.46
20280,SW480,parthenolide,5.462
20281,MDST8,parthenolide,5.465
20282,SKLU1,parthenolide,5.498
20283,OAW42,parthenolide,5.512
20284,CAOV3,parthenolide,5.514
20285,OV7,parthenolide,5.52
20286,SKMEL28,parthenolide,5.744
20287,HT1080,parthenolide,5.843
20288,SNU1040,parthenolide,6.029
20289,NCIH2172,parthenolide,6.09
20290,NCIH2030,parthenolide,6.321
20291,NCIH1755,parthenolide,6.549
20292,NCIH2023,parthenolide,6.775
20293,NCIH460,parthenolide,6.846
20294,OCIAML3,PDMP,2.909
20295,AGS,PDMP,3.039
20296,T3M10,PDMP,3.38
20297,RCC10RGB,PDMP,3.429
20298,NOMO1,PDMP,3.475
20299,SKMEL5,PDMP,3.57
20300,NCIH1963,PDMP,3.606
20301,NCIH2342,PDMP,3.705
20302,SW480,PDMP,3.755
20303,SNUC4,PDMP,3.773
20304,SCLC21H,PDMP,3.803
20305,SCC9,PDMP,3.824
20306,KMS11,PDMP,3.85
20307,OVK18,PDMP,3.85
20308,HEC151,PDMP,3.863
20309,NCIH441,PDMP,3.943
20310,LS180,PDMP,3.968
20311,RMGI,PDMP,3.993
20312,OVKATE,PDMP,4.042
20313,RMUGS,PDMP,4.044
20314,NCIH596,PDMP,4.057
20315,HT115,PDMP,4.057
20316,SW948,PDMP,4.122
20317,A375,PDMP,4.131
20318,COV434,PDMP,4.14
20319,NCIH2122,PDMP,4.142
20320,HCC2108,PDMP,4.142
20321,NCIH1836,PDMP,4.155
20322,PL21,PDMP,4.158
20323,WSUDLCL2,PDMP,4.169
20324,HT1080,PDMP,4.214
20325,SUDHL5,PDMP,4.221
20326,GDM1,PDMP,4.257
20327,CW2,PDMP,4.269
20328,NUDUL1,PDMP,4.342
20329,A2780,PDMP,4.353
20330,HCC2935,PDMP,4.355
20331,RPMI8226,PDMP,4.374
20332,HT29,PDMP,4.375
20333,OVCAR8,PDMP,4.388
20334,LP1,PDMP,4.39
20335,NCIH1755,PDMP,4.446
20336,JHUEM2,PDMP,4.46
20337,LN229,PDMP,4.467
20338,HCC15,PDMP,4.483
20339,SKM1,PDMP,4.488
20340,OVCAR4,PDMP,4.495
20341,NCIH3255,PDMP,4.504
20342,MCF7,PDMP,4.567
20343,OV90,PDMP,4.582
20344,NCIH460,PDMP,4.591
20345,NCIH508,PDMP,4.591
20346,THP1,PDMP,4.639
20347,NCIH1781,PDMP,4.657
20348,SNU81,PDMP,4.694
20349,SNU175,PDMP,4.718
20350,SUDHL4,PDMP,4.722
20351,HCC1833,PDMP,4.742
20352,U937,PDMP,4.753
20353,CL34,PDMP,4.765
20354,SNU61,PDMP,4.786
20355,SNU398,PDMP,4.787
20356,HCT8,PDMP,4.795
20357,COV644,PDMP,4.807
20358,SNUC5,PDMP,4.809
20359,OCILY10,PDMP,4.835
20360,IGROV1,PDMP,4.836
20361,RKN,PDMP,4.84
20362,COLO678,PDMP,4.844
20363,TYKNU,PDMP,4.854
20364,COLO320,PDMP,4.867
20365,HCC1359,PDMP,4.87
20366,NCIH2030,PDMP,4.898
20367,CORL51,PDMP,4.92
20368,SW620,PDMP,4.921
20369,COV362,PDMP,4.939
20370,SNU840,PDMP,4.954
20371,CAL12T,PDMP,5.025
20372,CL40,PDMP,5.028
20373,HCT116,PDMP,5.043
20374,NCIH841,PDMP,5.047
20375,NCIH1694,PDMP,5.053
20376,AMO1,PDMP,5.115
20377,EJM,PDMP,5.126
20378,LOVO,PDMP,5.129
20379,HT55,PDMP,5.195
20380,SKMEL1,PDMP,5.208
20381,NCIH2141,PDMP,5.212
20382,CORL23,PDMP,5.222
20383,SNU1040,PDMP,5.232
20384,CAOV3,PDMP,5.236
20385,JHOM1,PDMP,5.241
20386,HCC4006,PDMP,5.244
20387,NCIH2081,PDMP,5.276
20388,NCIH2023,PDMP,5.279
20389,NCIH1876,PDMP,5.291
20390,HCC827,PDMP,5.294
20391,SKLU1,PDMP,5.3
20392,MDST8,PDMP,5.388
20393,HCC1195,PDMP,5.463
20394,RKO,PDMP,5.497
20395,KM12,PDMP,5.498
20396,NCIH2110,PDMP,5.506
20397,JHOC5,PDMP,5.516
20398,SQ1,PDMP,5.526
20399,MOLM16,PDMP,5.554
20400,OV7,PDMP,5.635
20401,NCIH2172,PDMP,5.635
20402,RCM1,PDMP,5.689
20403,HEPG2,PDMP,5.738
20404,LS123,PDMP,5.759
20405,EFO27,PDMP,6.047
20406,OAW42,PDMP,6.493
20407,NCIH1105,PDMP,6.653
20408,SKMEL28,PDMP,6.816
20409,SNU175,pemetrexed,1.09
20410,SUDHL5,pemetrexed,1.713
20411,AGS,pemetrexed,2.616
20412,THP1,pemetrexed,2.938
20413,LS180,pemetrexed,3.059
20414,WSUDLCL2,pemetrexed,3.106
20415,SNUC4,pemetrexed,3.547
20416,SNU81,pemetrexed,4.028
20417,HEC151,pemetrexed,4.263
20418,KMS11,pemetrexed,4.425
20419,SKM1,pemetrexed,4.48
20420,CW2,pemetrexed,4.744
20421,OV90,pemetrexed,4.783
20422,LN229,pemetrexed,4.802
20423,MOLM16,pemetrexed,5.064
20424,KM12,pemetrexed,5.072
20425,NCIH2122,pemetrexed,5.083
20426,U937,pemetrexed,5.148
20427,OVK18,pemetrexed,5.344
20428,OVCAR8,pemetrexed,5.386
20429,HCC1359,pemetrexed,5.49
20430,NCIH1963,pemetrexed,5.598
20431,SW948,pemetrexed,5.605
20432,CL40,pemetrexed,5.762
20433,OVCAR4,pemetrexed,5.821
20434,HCC4006,pemetrexed,5.879
20435,SNUC5,pemetrexed,5.937
20436,COLO320,pemetrexed,6.135
20437,RMUGS,pemetrexed,6.191
20438,OCILY10,pemetrexed,6.223
20439,NOMO1,pemetrexed,6.281
20440,RPMI8226,pemetrexed,6.307
20441,OVKATE,pemetrexed,6.365
20442,MCF7,pemetrexed,6.389
20443,NCIH2110,pemetrexed,6.438
20444,COV434,pemetrexed,6.459
20445,SNU840,pemetrexed,6.527
20446,JHOM1,pemetrexed,6.633
20447,HT1080,pemetrexed,6.638
20448,A2780,pemetrexed,6.645
20449,CAOV3,pemetrexed,6.649
20450,T3M10,pemetrexed,6.677
20451,HCC15,pemetrexed,6.705
20452,NCIH1694,pemetrexed,6.709
20453,SW480,pemetrexed,6.736
20454,GDM1,pemetrexed,6.749
20455,NCIH508,pemetrexed,6.763
20456,NCIH841,pemetrexed,6.763
20457,HCC1833,pemetrexed,6.8
20458,EFO27,pemetrexed,6.803
20459,LS123,pemetrexed,6.815
20460,U2OS,pemetrexed,6.817
20461,NCIH2172,pemetrexed,6.825
20462,HCC2935,pemetrexed,6.837
20463,SNU61,pemetrexed,6.867
20464,MDST8,pemetrexed,6.868
20465,NCIH1876,pemetrexed,6.87
20466,HCT116,pemetrexed,6.871
20467,HT115,pemetrexed,6.89
20468,JHOC5,pemetrexed,6.898
20469,TYKNU,pemetrexed,6.917
20470,COLO678,pemetrexed,6.934
20471,NCIH596,pemetrexed,6.97
20472,RMGI,pemetrexed,6.978
20473,RKO,pemetrexed,6.981
20474,SKLU1,pemetrexed,6.982
20475,OCIAML3,pemetrexed,6.992
20476,RCM1,pemetrexed,7.02
20477,EJM,pemetrexed,7.029
20478,SW620,pemetrexed,7.037
20479,OV7,pemetrexed,7.057
20480,PL21,pemetrexed,7.066
20481,A375,pemetrexed,7.087
20482,LOVO,pemetrexed,7.114
20483,LP1,pemetrexed,7.12
20484,NCIH1781,pemetrexed,7.128
20485,NCIH460,pemetrexed,7.141
20486,IGROV1,pemetrexed,7.163
20487,RKN,pemetrexed,7.183
20488,SCC9,pemetrexed,7.186
20489,NCIH2023,pemetrexed,7.207
20490,SKMEL28,pemetrexed,7.209
20491,NCIH2342,pemetrexed,7.24
20492,NCIH2030,pemetrexed,7.24
20493,CAL12T,pemetrexed,7.241
20494,COV362,pemetrexed,7.243
20495,JHUEM2,pemetrexed,7.289
20496,HCC827,pemetrexed,7.353
20497,SNU1040,pemetrexed,7.358
20498,COV644,pemetrexed,7.36
20499,HCC2108,pemetrexed,7.388
20500,SUDHL4,pemetrexed,7.397
20501,RCC10RGB,pemetrexed,7.469
20502,HCT8,pemetrexed,7.488
20503,NCIH441,pemetrexed,7.491
20504,SQ1,pemetrexed,7.524
20505,HT29,pemetrexed,7.568
20506,SKMEL1,pemetrexed,7.578
20507,SKMEL5,pemetrexed,7.594
20508,NCIH1755,pemetrexed,7.638
20509,OAW42,pemetrexed,7.639
20510,NCIH2081,pemetrexed,7.702
20511,HEPG2,pemetrexed,7.804
20512,CL34,pemetrexed,7.816
20513,NCIH1836,pemetrexed,7.832
20514,AMO1,pemetrexed,7.941
20515,NCIH3255,pemetrexed,7.945
20516,HT55,pemetrexed,7.957
20517,HCC1195,pemetrexed,8.031
20518,SCLC21H,pemetrexed,8.035
20519,CORL23,pemetrexed,8.073
20520,NCIH2141,pemetrexed,8.126
20521,NUDUL1,pemetrexed,8.136
20522,SNU398,pemetrexed,8.524
20523,NCIH1105,pemetrexed,9.056
20524,CORL51,pemetrexed,9.187
20525,COV434,penfluridol,0.512
20526,NCIH2342,penfluridol,0.956
20527,OVK18,penfluridol,1.144
20528,NCIH596,penfluridol,1.311
20529,NCIH1836,penfluridol,1.311
20530,HCC15,penfluridol,1.472
20531,CW2,penfluridol,1.587
20532,SNU175,penfluridol,1.613
20533,SNUC5,penfluridol,1.639
20534,T3M10,penfluridol,1.651
20535,SW480,penfluridol,1.683
20536,SUDHL5,penfluridol,1.711
20537,NCIH1876,penfluridol,1.713
20538,SNU81,penfluridol,1.714
20539,SW620,penfluridol,1.726
20540,NCIH1105,penfluridol,1.744
20541,COV644,penfluridol,1.748
20542,NCIH841,penfluridol,1.75
20543,HCC1359,penfluridol,1.754
20544,HCT116,penfluridol,1.777
20545,OCIAML3,penfluridol,1.788
20546,RKO,penfluridol,1.795
20547,GDM1,penfluridol,1.8
20548,LOVO,penfluridol,1.801
20549,SNUC4,penfluridol,1.832
20550,NCIH2081,penfluridol,1.837
20551,SKMEL1,penfluridol,1.849
20552,CAL12T,penfluridol,1.906
20553,THP1,penfluridol,1.915
20554,NCIH508,penfluridol,1.973
20555,LN229,penfluridol,1.978
20556,SNU61,penfluridol,1.984
20557,HT115,penfluridol,2.006
20558,KM12,penfluridol,2.012
20559,NOMO1,penfluridol,2.014
20560,PL21,penfluridol,2.017
20561,TYKNU,penfluridol,2.02
20562,OV90,penfluridol,2.022
20563,JHUEM2,penfluridol,2.027
20564,MCF7,penfluridol,2.053
20565,SKMEL5,penfluridol,2.055
20566,A375,penfluridol,2.087
20567,RMGI,penfluridol,2.099
20568,NUDUL1,penfluridol,2.182
20569,WSUDLCL2,penfluridol,2.191
20570,HCC2935,penfluridol,2.197
20571,SW948,penfluridol,2.2
20572,LS123,penfluridol,2.217
20573,HCC1833,penfluridol,2.281
20574,HEPG2,penfluridol,2.344
20575,HT29,penfluridol,2.345
20576,NCIH1781,penfluridol,2.368
20577,NCIH441,penfluridol,2.422
20578,HCC2108,penfluridol,2.479
20579,COV362,penfluridol,2.48
20580,NCIH2122,penfluridol,2.482
20581,SNU840,penfluridol,2.492
20582,EJM,penfluridol,2.498
20583,SUDHL4,penfluridol,2.504
20584,NCIH1694,penfluridol,2.526
20585,NCIH2172,penfluridol,2.553
20586,RPMI8226,penfluridol,2.554
20587,HT55,penfluridol,2.614
20588,HCC4006,penfluridol,2.661
20589,HCT8,penfluridol,2.712
20590,NCIH2023,penfluridol,2.745
20591,RMUGS,penfluridol,2.792
20592,HT1080,penfluridol,2.797
20593,COLO678,penfluridol,2.811
20594,CORL23,penfluridol,2.817
20595,NCIH1755,penfluridol,2.862
20596,CL34,penfluridol,2.96
20597,SKM1,penfluridol,2.975
20598,NCIH2030,penfluridol,2.979
20599,CAOV3,penfluridol,2.99
20600,SKLU1,penfluridol,3.001
20601,JHOM1,penfluridol,3.001
20602,OV7,penfluridol,3.089
